Topic 00		7510.761292054273
	cost	106.39827165752968
	model	93.64337468149584
	gene	89.29076865076907
	travel	62.44436737985023
	acm	60.192467787842446
	models	58.8774053916271
	article	44.845250762233064
	use	42.11511014301732
	genes	41.41303881675065
	function	40.876024292122715
	also	40.44020284658339
	science	40.426401383934476
	using	40.2991616169201
	learning	40.27245605667734
	used	35.84740425692691
	all	34.79873958425985
	two	34.67616995454155
	computer	33.893712611926574
	systems	33.73844931331452
	algorithm	33.58488532833462


Topic 01		9410.247540667726
	news	646.0423950712288
	video	394.9328947428583
	semantic	168.08977560945547
	knowledge	136.4958961868982
	may	128.67417149930773
	stories	81.67641598574089
	items	75.65773693949248
	videos	73.61244212134527
	interestingness	69.53223322986214
	interest	66.6396576084439
	network	64.16834419186183
	large-scale	62.38815477666521
	relevant	59.16838769064456
	shots	58.57017123100578
	most	56.95349914395188
	different	51.71888555648449
	interesting	48.54711977052479
	all	47.15856014367733
	exploration	45.09624055754622
	topic	44.24322828875558


Topic 02		5681.779195542953
	video	123.22127851577899
	human	119.67442334362623
	action	74.81503164235697
	motion	69.97693671983369
	objects	62.00721995215322
	videos	48.41648848799695
	object	46.61955525277959
	using	46.59129162829205
	intended	45.130887333206005
	actions	44.69549916589065
	histograms	43.84927458047042
	regions	42.72938540895464
	features	41.55328697470903
	sketch	40.63544296521584
	different	37.71506330266211
	input	32.9519341492266
	where	31.262041968115817
	method	30.920834154168453
	local	30.353668343832396
	based	28.822598374434357


Topic 03		16376.796505509206
	knowledge	701.5572869887532
	process	217.42835768692407
	human	208.35188873058132
	processes	170.78351176684816
	reasoning	149.80034972985018
	analytics	146.0362201090619
	structure	132.47437973294765
	model	132.37389033424176
	could	129.18282486369532
	through	124.70330302922851
	cognitive	123.6571966962035
	interaction	117.58451963665146
	domain	106.0186754002509
	other	93.78265981083068
	but	89.88782752738516
	computer	87.1387687700846
	should	84.30968816470174
	also	80.51087492846723
	will	79.89492739301522
	framework	78.94307465850945


Topic 04		9175.013030283393
	control	141.92217498046574
	participants	105.91088834911741
	task	96.09476458368727
	tasks	85.63369163593444
	use	83.80663543992162
	differences	80.70542639487374
	how	72.65292089032887
	two	67.87452908400047
	were	66.14292952873707
	study	64.9721606896257
	personality	59.99396504734273
	used	59.31017434318172
	they	58.71702606853947
	layout	57.392562222521455
	was	57.175935105868255
	found	53.569843931393876
	work	52.95290836186906
	four	52.85806745774728
	pca	52.05665288261802
	interaction	49.78510636900453


Topic 05		8444.362268046212
	design	85.73449056670711
	but	71.59846680986762
	technology	70.85649354078846
	requirements	68.06925151849717
	all	60.418480532380656
	use	57.11762430807689
	ieee	54.51067855138244
	risk	52.18003622933819
	work	49.87826247746394
	potential	49.648876879243
	about	48.426771144398494
	security	46.904794043797025
	likely	45.632987326067074
	requirement	45.30271266569763
	how	44.83754530169921
	three	43.80922687513096
	systems	41.3467698767673
	also	39.022940605918805
	most	38.52666050256219
	would	37.81742394867277


Topic 06		7561.693810975509
	simplification	199.617732076773
	feature	102.12738349852064
	models	99.19215273181399
	mesh	88.77208832914346
	model	75.19258305247202
	algorithm	74.3712024892251
	features	72.078547348461
	edges	67.668552466688
	approach	57.93423317305051
	loop	52.84323803244591
	buildings	45.481035684108676
	algorithms	44.643112722159614
	meshes	43.37493376987623
	than	40.408200555772765
	results	40.24475840655917
	two	40.01291948842484
	edge	39.551261851879715
	objects	39.48727330777345
	number	37.52503210609958
	vertex	35.45044315517278


Topic 07		11766.62987862253
	events	405.7430785664923
	event	367.4636872470153
	social	165.9378731244755
	topic	138.1550851466933
	media	126.72362388642455
	tweets	105.80824665155282
	temporal	102.33972111333703
	text	79.5880823134938
	twitter	73.98734364471213
	analytics	68.32598084934135
	movement	64.25559153524723
	topics	60.63288358241581
	one	57.92330331578885
	through	57.817938565662274
	has	53.87140368117379
	based	52.2336265415
	using	52.22471754035896
	architecture	51.58045230904093
	into	48.33342303379963
	interactive	48.034627489718716


Topic 08		12112.380474946607
	analysts	98.88474957247581
	simulation	95.02053428337445
	tools	84.78805114378832
	process	82.74907174460932
	different	79.41673642665069
	other	72.28289670507442
	systems	70.52683388205814
	analytics	68.18564714286602
	tasks	67.21699522768265
	they	62.91086322889129
	communication	62.06501457257455
	also	61.148594572393165
	task	60.74282903798466
	infrastructure	60.19706647936434
	work	58.42760428263429
	network	57.551891876177656
	interface	55.86322148289052
	power	55.66623571708559
	will	54.68247437948691
	management	53.78232136369762


Topic 09		5516.569151079734
	credit	108.36180298512757
	risk	80.45860482401385
	analysts	62.54631144223192
	group	56.94336029230811
	resin	53.990396317052095
	value	53.26274806031354
	market	52.186407494257715
	predicted	42.330236195317774
	gtd	38.590572787833835
	analytics	37.980338370504896
	region	37.17081757719125
	series	36.27051436324723
	confidence	35.65839421322793
	predictive	34.27346438352084
	based	34.15676285667932
	process	34.082578702308304
	blackboard	33.99163183760246
	products	32.73657751058733
	prediction	32.66002581645225
	events	31.9660256086492


Topic 10		7882.751939618934
	cognitive	176.28211552579504
	load	140.2956016561377
	evaluation	110.8773773128799
	how	101.06434813178525
	task	93.50845211320797
	subjects	78.12986137074978
	study	74.63378917324128
	knowledge	73.51064486428655
	process	69.42289861527469
	learning	68.05381536632679
	they	64.61368437506492
	tasks	63.43024528102683
	were	56.83700011121816
	was	56.0003397342613
	used	55.92697971240049
	clustering-based	55.91297272618852
	when	53.2369408331814
	mental	50.855159665270044
	prior	46.63017284440526
	measures	44.2433224951716


Topic 11		11678.462288971135
	documents	220.37415470122903
	insights	157.62911985909324
	keywords	142.57058680259559
	text	112.01290205698552
	keyword	90.96741714529537
	document	85.22426471871908
	they	82.6517798235563
	see	72.51195736144196
	all	70.21245296022096
	dynamic	68.22359631010752
	set	65.37453241061354
	them	63.89399857725658
	insight	63.58793866512646
	group	63.23037398581068
	collection	62.39427489930151
	similarity	61.835241637016395
	also	61.23920858476789
	contents	60.4082821470245
	into	58.53679561550004
	its	58.043078623694754


Topic 12		14064.60289398501
	bridge	282.20180433502014
	design	167.662438880887
	knowledge	155.27946367430746
	analytical	147.56539171735363
	view	128.32319375068067
	analytics	122.08952564664312
	systems	117.29271694092098
	process	115.23358031532567
	processes	107.78512409006419
	taste	104.99440010329415
	managers	104.65014593700174
	task	97.76190210747365
	into	90.81761259650644
	both	83.60002067578358
	organizational	82.48440223265506
	activities	82.25796893208977
	support	80.77855575349233
	they	78.62502185938834
	document	77.02634424638889
	domain	76.89874942824969


Topic 13		10043.387567996419
	nodes	248.23986167617005
	network	132.38635765702634
	node	125.7791270260977
	attacks	115.77611375982535
	patterns	103.46138839206178
	attack	95.60132481241894
	approach	95.03627003775372
	detection	94.77115231570242
	features	94.56267107866496
	matrix	82.43738075797495
	graph	79.13717513961738
	event	65.3650773033
	feature	64.42403617872611
	datasets	62.940257112966805
	method	62.79494218827048
	time-varying	62.368228624017604
	different	62.01730912520539
	steps	61.73005421242492
	malicious	59.99203817107884
	topology	59.68288262154977


Topic 14		10081.129171351211
	skin	210.954852439067
	retrieval	148.80837909667963
	model	102.42596603772866
	images	99.02811673119689
	two	89.88532635899706
	results	71.31602523470978
	method	68.53311084577257
	features	66.35094063645138
	methods	63.88036588610674
	may	63.1818849490163
	region	61.32108428085325
	pixels	58.17719921669408
	fig	55.93771581264999
	character	54.285132160330974
	components	54.12727376314742
	detection	53.747191932912344
	query	53.26879403543081
	number	53.240482994750025
	proposed	51.98760773398147
	feature	51.10892391725457


Topic 15		12798.459784444069
	were	280.3612959131842
	was	238.40475345545715
	participants	205.73751506393072
