0,0.001996812258824198,1.4200416026522759E-5,0.005561152442397146,8.843718870004556E-4,7.958319572245678E-5,1.5291104477382508E-5,0.5846174269332675,1.4883484900373162E-5,3.436251831304359E-5,9.27252555461403E-6,2.939262806732079E-5,0.01190628318806616,0.009243875831596802,1.014154067510543E-4,0.0077318500495465,0.026781089687650275,6.032625426796931E-5,0.13582987292432386,1.9620518742740866E-5,0.027643999709465954,0.00985627439965985,0.11343718768045723,0.004141301370463656,0.003661931950898898,1.529596130385016E-5,0.008878628131591602,3.0605034447653595E-5,0.00768607766132626,0.03969977343915381,1.7841405734910077E-5
1,1.6610354797636378E-5,2.575518505393487E-5,0.028175499304076916,0.015261703052442769,5.161095007236623E-5,9.187591146804283E-5,1.4632343363944975E-5,1.1883186532245194E-5,0.01107822048209232,0.0024243087171473793,0.0026346999953699756,0.35632736256321995,8.525967615386158E-5,0.011126721725845825,6.549944626465418E-4,0.02142300834828979,3.068038343183824E-5,7.213555973309497E-4,1.9571681261498995E-5,1.9534276591490962E-5,0.06244471213560559,8.173989988917123E-5,8.966441411902054E-4,0.12970490083246336,0.09949173992052264,6.000511102276502E-5,9.136958045538654E-6,0.057676807832163945,3.632970747232675E-4,0.19907572789718392
2,0.9517907809438728,-7.227915666329404E-7,1.0142226010093125E-5,-0.011585514537067446,-6.815571975796805E-6,7.636166969912264E-7,-8.63153596712658E-6,4.653320034077757E-6,3.4315203065730977E-6,-1.8859188620167945E-7,4.3942754268673965E-6,-7.689686769015215E-5,5.417874731539367E-6,-0.0025097052395719006,3.852573178083845E-7,-2.3859315846807658E-5,2.610931378979617E-4,0.23895465808060426,2.703854111314518E-5,-9.122113626721356E-6,-4.06616781801581E-6,8.32283121020681E-6,-1.7886048280695683E-5,0.00645315815124244,-4.177620148527364E-6,2.689393646849421E-4,2.060176492964037E-5,0.1030229297697362,-1.6781425900497386E-5,-0.28657234284846916
3,2.6374845530792614E-4,0.8308803334668534,0.010768130552612118,3.71901997694803E-5,7.322063300520703E-5,0.0014002140389851691,1.4913123639273976E-5,3.815233338547838E-5,0.01809130167046319,0.0025500425765629534,1.7724766385124445E-5,0.028251290739374185,6.125079566929043E-5,1.7054843741266612E-5,0.005383880210298664,0.010242973783881757,2.9403499107253654E-5,5.054225945767696E-5,2.0639833947444162E-5,0.0015955619898346146,0.0162739979672512,2.411016851349863E-5,1.609355903620559E-5,0.005806545824572779,0.03309292970525202,0.028785876550798655,3.310609589362905E-5,0.006085463112881997,7.540156321390816E-5,1.8905680304627467E-5
4,7.729559054335047E-7,-2.6509102967626723E-6,1.3863078768384427E-6,-5.967611798725606E-6,-2.6899736106799924E-6,-1.812812320584576E-7,-4.1527283699066454E-7,-1.9664718682244093E-6,-1.8544122903863555E-6,-4.975238593129567E-7,1.5290503374718019E-6,3.174749787276108E-7,5.562737777460177E-7,0.9844821334154146,-0.01216961719964372,-7.0525712445955695E-6,-4.357635169598455E-6,-1.1310835712620426E-6,-5.7176921036881255E-6,-1.001751091965858E-6,8.543553769467694E-6,0.02767884476223018,-1.1795330577990357E-6,6.134066241596248E-6,1.949427069642713E-5,-1.3047916123557448E-6,2.2342258595757885E-7,4.256246510732126E-7,5.35776254176497E-6,1.8667742813002072E-6
5,3.094468771699894E-5,3.205498893768318E-5,0.0047146978756702285,6.374256480020743E-5,0.015542557206223658,4.146184378038303E-5,2.3715238635355876E-4,2.1294598458490365E-5,1.932956271315293E-5,6.3432750764860916E-6,4.401860951889623E-5,2.7958003496216214E-5,6.112026275426326E-5,5.1652446921502186E-5,0.0039289461468331776,4.009876796995001E-4,1.3937078424044613E-5,4.309936280436763E-5,0.004016210456303995,0.9613254306637088,1.4508722209928389E-4,2.0328214850531815E-5,3.5261154419308015E-5,1.286809030212372E-5,0.001647537387702019,0.007397436961294069,1.8187198542352488E-5,7.957324035886385E-5,7.95830275400518E-6,1.2822527482042185E-5
6,2.3396186413068425E-6,1.633155375309496E-6,4.533140934763867E-6,3.4082966837107364E-6,5.262555989188459E-6,1.4932975246617749E-6,0.048191701538046,2.616827136070613E-6,5.900419852109095E-6,0.011297323076723223,2.31154888654592E-6,2.158556783647989E-6,1.1462663556961312E-6,1.3280906742901224E-6,1.516310969112229E-6,7.001967304252903E-6,8.065164668376343E-7,4.184349947912444E-6,4.1425552365860695E-6,0.09713063585716776,5.244745645524791E-7,0.8433120826829336,2.3294726264279794E-6,1.6489770483528936E-6,1.4742105210068676E-7,2.1553185485533305E-6,1.147224447581267E-6,1.9533576610693257E-6,4.714141135174232E-6,1.8529832834889586E-6
7,2.3966373274464493E-5,2.370348638909484E-5,0.019785919168595442,2.540230902811509E-4,2.396811642917208E-5,0.003776803726989147,0.0028476308557775225,2.6240632827326294E-5,0.12492511277818338,1.2531628538935037E-5,2.7471971899307163E-5,2.3853536090491602E-5,1.9721410897859716E-5,1.7552421831578962E-5,4.388331184598957E-5,2.4085535798803864E-5,6.846391950261395E-4,0.004441525479379076,0.023381175083991592,3.197160589482356E-5,1.7924935498800353E-5,0.03930977072866106,0.6595825178593852,1.1680886323336498E-5,1.2252881400897643E-5,0.002798789152683879,7.341845932570272E-5,6.764446793885951E-5,0.07873255179563877,0.03899766942320233
8,4.2964194988922E-6,4.9093268069716025E-6,5.1026330551651556E-6,6.571612513655944E-6,5.493705089823828E-6,5.603320690975802E-6,0.9998601324815167,3.0389416995509738E-6,4.622803425591743E-6,3.6393676033646224E-6,4.449282012119451E-6,4.111493657968947E-6,3.7622564227914312E-6,7.817722633937239E-6,6.112038811626513E-6,5.932593650421038E-6,4.837103528644617E-6,6.358178448974263E-6,4.128892045678673E-6,5.758285358341717E-6,4.482037947199783E-6,5.790143481620624E-6,4.431215349178066E-6,4.43966649092938E-6,5.494422532575504E-6,3.4266663511260056E-6,3.6794258421008196E-6,4.185184812477636E-6,3.8214207139090845E-6,3.571358007473716E-6
9,4.2964194988922E-6,4.9093268069716025E-6,5.1026330551651556E-6,6.571612513655944E-6,5.493705089823828E-6,5.603320690975802E-6,0.9998601324815167,3.0389416995509738E-6,4.622803425591743E-6,3.6393676033646224E-6,4.449282012119451E-6,4.111493657968947E-6,3.7622564227914312E-6,7.817722633937239E-6,6.112038811626513E-6,5.932593650421038E-6,4.837103528644617E-6,6.358178448974263E-6,4.128892045678673E-6,5.758285358341717E-6,4.482037947199783E-6,5.790143481620624E-6,4.431215349178066E-6,4.43966649092938E-6,5.494422532575504E-6,3.4266663511260056E-6,3.6794258421008196E-6,4.185184812477636E-6,3.8214207139090845E-6,3.571358007473716E-6
10,2.885413020608387E-6,1.4187953282104263E-7,1.0065742510109274E-5,3.4734498236782054E-6,2.9303814504057273E-6,4.4480871543385485E-6,-1.8389299560613535E-6,-9.472789077886198E-7,1.5186257555415475E-5,-1.970107908788056E-6,-6.981109817613738E-7,-1.0739763162920551E-6,1.2262144716568377E-6,1.4373885221347162E-6,-1.3318451330616519E-7,-9.57796102388726E-7,2.1261368924599764E-6,1.7325069346962876E-6,-2.290633510669449E-7,-2.1079138613609503E-6,-1.1564720554899993E-6,0.9999612924817126,-7.277869277375073E-7,-3.694020524171526E-7,-1.039964365729723E-6,1.7051602423410705E-6,6.113950582405387E-7,4.965449979364013E-7,-1.612966348370296E-6,5.10391376893785E-6
11,9.018392060399354E-6,0.9585128792631727,2.2979448452531415E-5,7.76359616717347E-5,0.0060600229990695875,5.933054488531658E-5,1.7322283382481297E-5,0.005943069884219734,5.684571641851378E-5,2.0248487863392506E-4,1.6230504043812085E-5,3.6096541143754476E-5,0.007596186769158751,0.001873388962197648,0.011903552242389107,1.9040196538786735E-5,1.072726193258064E-5,1.0934494727763981E-5,1.462780296446034E-4,3.3589658189304694E-5,2.9606489816925806E-4,1.4895954466582455E-5,7.107409433089798E-6,5.526576880690963E-5,0.006889802466035907,1.160121602516897E-5,9.115645988637084E-6,9.053476114763648E-5,1.1187064340270665E-5,6.810783653098609E-6
